,class id,filepaths,labels,data set,scientific name,histogram_index
1198,40.0,test/ASIAN GREEN BEE EATER/1.jpg,ASIAN GREEN BEE EATER,test,MEROPS ORIENTALIS,1198
1199,40.0,test/ASIAN GREEN BEE EATER/3.jpg,ASIAN GREEN BEE EATER,test,MEROPS ORIENTALIS,1199
1200,40.0,test/ASIAN GREEN BEE EATER/4.jpg,ASIAN GREEN BEE EATER,test,MEROPS ORIENTALIS,1200
1201,40.0,test/ASIAN GREEN BEE EATER/5.jpg,ASIAN GREEN BEE EATER,test,MEROPS ORIENTALIS,1201
1202,181.0,test/D-ARNAUDS BARBET/5.jpg,D-ARNAUDS BARBET,test,TRACHYPHONUS DARNAUDII,1202
1203,181.0,test/D-ARNAUDS BARBET/4.jpg,D-ARNAUDS BARBET,test,TRACHYPHONUS DARNAUDII,1203
1204,181.0,test/D-ARNAUDS BARBET/3.jpg,D-ARNAUDS BARBET,test,TRACHYPHONUS DARNAUDII,1204
1205,181.0,test/D-ARNAUDS BARBET/2.jpg,D-ARNAUDS BARBET,test,TRACHYPHONUS DARNAUDII,1205
1206,181.0,test/D-ARNAUDS BARBET/1.jpg,D-ARNAUDS BARBET,test,TRACHYPHONUS DARNAUDII,1206
1207,286.0,test/HOUSE FINCH/5.jpg,HOUSE FINCH,test,HAEMORHOUS MEXICANUS,1207
1208,286.0,test/HOUSE FINCH/4.jpg,HOUSE FINCH,test,HAEMORHOUS MEXICANUS,1208
1209,286.0,test/HOUSE FINCH/3.jpg,HOUSE FINCH,test,HAEMORHOUS MEXICANUS,1209
1210,286.0,test/HOUSE FINCH/2.jpg,HOUSE FINCH,test,HAEMORHOUS MEXICANUS,1210
1211,286.0,test/HOUSE FINCH/1.jpg,HOUSE FINCH,test,HAEMORHOUS MEXICANUS,1211
1212,367.0,test/OVENBIRD/5.jpg,OVENBIRD,test,SEIURUS AUROCAPILLA,1212
1213,367.0,test/OVENBIRD/4.jpg,OVENBIRD,test,SEIURUS AUROCAPILLA,1213
1214,367.0,test/OVENBIRD/3.jpg,OVENBIRD,test,SEIURUS AUROCAPILLA,1214
1215,367.0,test/OVENBIRD/2.jpg,OVENBIRD,test,SEIURUS AUROCAPILLA,1215
1216,367.0,test/OVENBIRD/1.jpg,OVENBIRD,test,SEIURUS AUROCAPILLA,1216
1217,426.0,test/RUFOUS TREPE/3.jpg,RUFOUS TREPE,test,DENDROCITTA VAGABUNDA,1217
1218,426.0,test/RUFOUS TREPE/4.jpg,RUFOUS TREPE,test,DENDROCITTA VAGABUNDA,1218
1219,426.0,test/RUFOUS TREPE/5.jpg,RUFOUS TREPE,test,DENDROCITTA VAGABUNDA,1219
1220,426.0,test/RUFOUS TREPE/1.jpg,RUFOUS TREPE,test,DENDROCITTA VAGABUNDA,1220
1221,426.0,test/RUFOUS TREPE/2.jpg,RUFOUS TREPE,test,DENDROCITTA VAGABUNDA,1221
1222,40.0,valid/ASIAN GREEN BEE EATER/2.jpg,ASIAN GREEN BEE EATER,valid,MEROPS ORIENTALIS,1222
1223,40.0,valid/ASIAN GREEN BEE EATER/1.jpg,ASIAN GREEN BEE EATER,valid,MEROPS ORIENTALIS,1223
1224,40.0,valid/ASIAN GREEN BEE EATER/3.jpg,ASIAN GREEN BEE EATER,valid,MEROPS ORIENTALIS,1224
1225,40.0,valid/ASIAN GREEN BEE EATER/4.jpg,ASIAN GREEN BEE EATER,valid,MEROPS ORIENTALIS,1225
1226,40.0,valid/ASIAN GREEN BEE EATER/5.jpg,ASIAN GREEN BEE EATER,valid,MEROPS ORIENTALIS,1226
1227,181.0,valid/D-ARNAUDS BARBET/5.jpg,D-ARNAUDS BARBET,valid,TRACHYPHONUS DARNAUDII,1227
1228,181.0,valid/D-ARNAUDS BARBET/4.jpg,D-ARNAUDS BARBET,valid,TRACHYPHONUS DARNAUDII,1228
1229,181.0,valid/D-ARNAUDS BARBET/3.jpg,D-ARNAUDS BARBET,valid,TRACHYPHONUS DARNAUDII,1229
1230,181.0,valid/D-ARNAUDS BARBET/2.jpg,D-ARNAUDS BARBET,valid,TRACHYPHONUS DARNAUDII,1230
1231,181.0,valid/D-ARNAUDS BARBET/1.jpg,D-ARNAUDS BARBET,valid,TRACHYPHONUS DARNAUDII,1231
1232,286.0,valid/HOUSE FINCH/5.jpg,HOUSE FINCH,valid,HAEMORHOUS MEXICANUS,1232
1233,286.0,valid/HOUSE FINCH/4.jpg,HOUSE FINCH,valid,HAEMORHOUS MEXICANUS,1233
1234,286.0,valid/HOUSE FINCH/3.jpg,HOUSE FINCH,valid,HAEMORHOUS MEXICANUS,1234
1235,286.0,valid/HOUSE FINCH/2.jpg,HOUSE FINCH,valid,HAEMORHOUS MEXICANUS,1235
1236,286.0,valid/HOUSE FINCH/1.jpg,HOUSE FINCH,valid,HAEMORHOUS MEXICANUS,1236
1237,367.0,valid/OVENBIRD/5.jpg,OVENBIRD,valid,SEIURUS AUROCAPILLA,1237
1238,367.0,valid/OVENBIRD/4.jpg,OVENBIRD,valid,SEIURUS AUROCAPILLA,1238
1239,367.0,valid/OVENBIRD/3.jpg,OVENBIRD,valid,SEIURUS AUROCAPILLA,1239
1240,367.0,valid/OVENBIRD/2.jpg,OVENBIRD,valid,SEIURUS AUROCAPILLA,1240
1241,367.0,valid/OVENBIRD/1.jpg,OVENBIRD,valid,SEIURUS AUROCAPILLA,1241
1242,426.0,valid/RUFOUS TREPE/3.jpg,RUFOUS TREPE,valid,DENDROCITTA VAGABUNDA,1242
1243,426.0,valid/RUFOUS TREPE/4.jpg,RUFOUS TREPE,valid,DENDROCITTA VAGABUNDA,1243
1244,426.0,valid/RUFOUS TREPE/5.jpg,RUFOUS TREPE,valid,DENDROCITTA VAGABUNDA,1244
1245,426.0,valid/RUFOUS TREPE/1.jpg,RUFOUS TREPE,valid,DENDROCITTA VAGABUNDA,1245
1246,426.0,valid/RUFOUS TREPE/2.jpg,RUFOUS TREPE,valid,DENDROCITTA VAGABUNDA,1246
